id,code,name,user_type_id/id,chart_template_id/id,reconcile
ma_profit_11110000,11110000,Capital social,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11120000,11120000,Fonds de dotation,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11170000,11170000,Capital personnel,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11171000,11171000,Capital individuel,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11175000,11175000,Compte de l'exploitant,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11190000,11190000,"Actionnaires, capital souscrit-non appelé",account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11210000,11210000,Primes d'émission,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11220000,11220000,Primes de fusion,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11230000,11230000,Primes d'apport,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11300000,11300000,Ecarts de réévaluation,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11400000,11400000,Réserve légale,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11510000,11510000,Réserves statutaires ou contractuelles,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11520000,11520000,Réserves facultatives,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11550000,11550000,Réserves réglementées,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11610000,11610000,Report à nouveau (solde créditeur),account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11690000,11690000,Report à nouveau (solde débiteur),account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11810000,11810000,Résultats nets en instance d'affectation (solde créditeur),account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11890000,11890000,Résultats nets en instance d'affectation (solde débiteur),account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11910000,11910000,Résultat net de l'exercice (solde créditeur),account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_11990000,11990000,Résultat net de l'exercice (solde débiteur),account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13110000,13110000,Subventions d'investissement reçues,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13190000,13190000,Subventions d'investissement inscrites au CPC,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13510000,13510000,Provisions pour amortissements dérogatoires,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13520000,13520000,Provisions pour plus-values en instance d'imposition,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13540000,13540000,Provisions pour investissements,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13550000,13550000,Provisions pour reconstitution des gisements,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13560000,13560000,Provisions pour acquisition et construction de logements,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_13580000,13580000,Autres provisions réglementées,account.data_account_type_equity,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14100000,14100000,Emprunts obligataires,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14810000,14810000,Emprunts auprès des établissements de crédit,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14820000,14820000,Avances de l'Etat,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14830000,14830000,Dettes rattachées à des participations,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14840000,14840000,Billets de fonds,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14850000,14850000,Avances reçues et comptes courants bloqués,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14860000,14860000,Fournisseurs d'immobilisation,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14870000,14870000,Dépôts et cautionnements reçues,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_14880000,14880000,Dettes de financement diverses,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15110000,15110000,Provisions pour litiges,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15120000,15120000,Provisions pour garanties données aux clients,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15130000,15130000,Provisions pour propre assureur,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15140000,15140000,Provision pour pertes sur marchés à terme,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15150000,15150000,"Provisions pour amendes, double droits, pénalités",account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15160000,15160000,Provisions pour pertes de change,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15180000,15180000,Autres provisions pour risques,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15510000,15510000,Provisions pour impôts,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15520000,15520000,Provisions pour pensions de retraite et obligations similaires,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15550000,15550000,Provisions pour charges à répartir sur plusieurs exercices,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_15580000,15580000,Autres provisions pour charges,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_16010000,16010000,Comptes de liaison du siège,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_16050000,16050000,Comptes de liaison des établissements,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_17100000,17100000,Augmentation des créances immobilisées,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_17200000,17200000,Diminution des dettes de financement,account.data_account_type_non_current_liabilities,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21110000,21110000,Frais de constitution,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21120000,21120000,Frais préalables au démarrage,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21130000,21130000,Frais d'augmentation du capital,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21140000,21140000,"Frais sur opérations de fusions, scissions et transformations",account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21160000,21160000,Frais de prospection,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21170000,21170000,Frais de publicité,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21180000,21180000,Autres frais préliminaires,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21210000,21210000,Frais d'acquisitition des immobilisations,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21250000,21250000,Frais d'émission des emprunts,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21280000,21280000,Autres charges à répartir,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_21300000,21300000,Primes de remboursement des obligations,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_22100000,22100000,Immobilisation en recherche et développement,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_22200000,22200000,"Brevets, marques, droits et valeurs similaires",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_22300000,22300000,Fonds commercial,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_22850000,22850000,Immobilisations incorporelles en cours,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23110000,23110000,Terrains nus,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23120000,23120000,Terrains aménagés,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23130000,23130000,Terrains bâtis,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23140000,23140000,Terrains de gisement,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23160000,23160000,Agencements et aménagements de terrains,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23180000,23180000,Autres terrains,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23210000,23210000,Bâtiments,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23211000,23211000,"Bâtiments industriels (A,B,,,)",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23214000,23214000,"Bâtiments administratifs et commerciaux (A,B,,,)",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23218000,23218000,Autres bâtiments,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23230000,23230000,Constructions sur terrains d'autrui,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23250000,23250000,Ouvrages d'infrastructure,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23270000,23270000,Agencements et aménagements des constructions,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23280000,23280000,Autres constructions,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23310000,23310000,Installations techniques,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23320000,23320000,Matériel et outillage,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23321000,23321000,Matériel,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23324000,23324000,Outillage,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23330000,23330000,Emballages récupérables identifiables,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23380000,23380000,"Autres installations techniques, matériel et outillage",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23400000,23400000,Matériel de transport,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23510000,23510000,Mobilier de bureau,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23520000,23520000,Matériel de bureau,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23550000,23550000,Matériel informatique,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23560000,23560000,"Agencements, installations et aménagements divers (biens n'appartenant pas à l'entreprise)",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23580000,23580000,"Autres mobilier, matériel de bureau et aménagements divers",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23800000,23800000,Autres immobilisations corporelles,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23920000,23920000,Immobilisations corporelles en cours des terrains et constructions,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23930000,23930000,"Immobilisations corporelles en cours des installations techniques, matériel et outillage",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23940000,23940000,Immobilisations corporelles en cours de matériel de transport,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23950000,23950000,"Immobilisations corporelles en cours de mobilier, matériel de bureau et aménagements divers",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23970000,23970000,Avances et acomptes versés sur commandes d'immobilisations corporelles,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_23980000,23980000,Autres immobilisations corporelles en cours,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24110000,24110000,Prêts au personnel,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24150000,24150000,Prêts aux associés,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24160000,24160000,Billets de fonds,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24180000,24180000,Autres prêts,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24810000,24810000,Titres immobilisés (droits de créance),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24811000,24811000,Obligations,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24813000,24813000,Bons d'équipement,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24818000,24818000,Bons divers,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24830000,24830000,Créances rattachées à des participations,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24860000,24860000,Dépôts et cautionnements versés,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24861000,24861000,Dépôts,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24864000,24864000,Cautionnements,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24870000,24870000,Créances immobilisées,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_24880000,24880000,Créances financères diverses,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_25100000,25100000,Titres de participation,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_25810000,25810000,Actions,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_25880000,25880000,Titres divers,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_27100000,27100000,Diminution des créances immobilisées,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_27200000,27200000,Augmentation des dettes de financement,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28110000,28110000,Amortissements des frais préliminaires,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28111000,28111000,Amortissements des frais de constitution,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28112000,28112000,Amortissements des frais préliminaires au démarrage,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28113000,28113000,Amortissements des frais d'augmentation du capital,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28114000,28114000,"Amortissements des frais sur opérations de fusions, scissions, et transformations",account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28116000,28116000,Amortissements des frais de prospection,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28117000,28117000,Amortissements des frais de publicité,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28118000,28118000,Amortissements des autres frais préliminaires,account.data_account_type_non_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28120000,28120000,Amortissements des charges à répartir,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28121000,28121000,Amortissements des frais d'acquisition des immobilisations,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28125000,28125000,Amortissements des frais d'émission des emprunts,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28128000,28128000,Amortissements des autres charges à répartir,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28130000,28130000,Amortissements des primes de remboursement des obligations,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28210000,28210000,Amortissements de l'immobilisation en recherche et développement,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28220000,28220000,"Amortissements des brevets, marques, droits et valeurs similaires",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28230000,28230000,Amortissements du fonds commercial,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28280000,28280000,Amortissements des autres immobilisations incorporelles,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28310000,28310000,Amortissements des terrains,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28311000,28311000,Amortissements des terrains nus,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28312000,28312000,Amortissements des terrains aménagés,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28313000,28313000,Amortissements des terrains bâtis,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28314000,28314000,Amortissements des terrains de gisement,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28320000,28320000,Amortissements des constructions,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28321000,28321000,Amortissements des bâtiments,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28323000,28323000,Amortissements des constructions sur terrains d'autrui,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28325000,28325000,Amortissements des ouvrages d'infrastructure,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28327000,28327000,"Amortissements des installations, agencements et aménagements des constructions",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28328000,28328000,Amortissements des autres constructions,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28330000,28330000,"Amortissements des installations techniques, matériel et outillage",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28331000,28331000,Amortissements des installations techniques,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28332000,28332000,Amortissements du matériel et outillage,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28333000,28333000,Amortissements des emballages récupérables ident ifiables,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28338000,28338000,"Amortissements des autres installations techniques, matériel et outillage",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28340000,28340000,Amortissements du matériel de transport,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28350000,28350000,"Amortissements du mobilier, matériel de bureau et aménagements divers",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28351000,28351000,Amortissements du mobilier de bureau,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28352000,28352000,Amortissements du matériel de bureau,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28355000,28355000,Amortissements du matériel informatique,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28356000,28356000,"Amortissements des agencements, installations et aménagements divers",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28358000,28358000,"Amortissements des autres mobilier, matériel de bureau et aménagements divers",account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_28380000,28380000,Amortissements des autres immobilisations corporelles,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_29200000,29200000,Provisions pour dépréciation des immobilisations incorporelles,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_29300000,29300000,Provisions pour dépréciation des immobilisations corporelles,account.data_account_type_fixed_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_29410000,29410000,Provisions pour dépréciation des prêts immobilisés,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_29480000,29480000,Provisions pour dépréciation des autres créances financières,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_29510000,29510000,Provisions pour dépréciation des titres de participation,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_29580000,29580000,Provisions pour dépréciation des autres titres immobilisés,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31110000,31110000,Marchandises (groupe A),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31120000,31120000,Marchandises (groupe B),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31160000,31160000,Marchandises en cours de route,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31180000,31180000,Autres marchandises,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31210000,31210000,Matières premières,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31211000,31211000,Matières premières (groupe A),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31212000,31212000,Matières premières (groupe B),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31220000,31220000,Matières et fournitures consommables,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31221000,31221000,Matières consommables (groupe A),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31222000,31222000,Matières consommables (groupe B),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31223000,31223000,Combustibles,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31224000,31224000,Produits d'entretien,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31225000,31225000,Fournitures d'atelier et d'usine,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31226000,31226000,Fournitures de magasin,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31227000,31227000,Fournitures de bureau,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31230000,31230000,Emballages,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31231000,31231000,Emballages perdus,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31232000,31232000,Emballages récupérables non identifiables,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31233000,31233000,Emballages à usage mixte,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31260000,31260000,Matières et fournitures consommables en cours de route,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31280000,31280000,Autres matières et fournitures consommables,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31310000,31310000,Biens en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31311000,31311000,Biens produits en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31312000,31312000,Biens intermédiaires en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31317000,31317000,Biens résiduels en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31340000,31340000,Services en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31341000,31341000,Travaux en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31342000,31342000,Etudes en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31343000,31343000,Prestations en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31380000,31380000,Autres produits en cours,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31410000,31410000,Produits intermédiaires,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31411000,31411000,Produits intermédiaires (groupe A),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31412000,31412000,Produits intermédiaires (groupe B),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31450000,31450000,Produits résiduels (ou matières de récupération),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31451000,31451000,Déchets,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31452000,31452000,Rebuts,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31453000,31453000,Matières de récupération,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31480000,31480000,Autres produits intermédiaires et produits résiduels,account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31510000,31510000,Produits finis (groupe A),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_31520000,31520000,Produits finis (groupe B),account.data_account_type_current_assets,l10n_ma_profit.account_temp_ma_profit,FALSE
